	value	TF
RHOJ	1.70138668270829	0
C2orf91	1.5345914359774	0
C15orf62	3.50918042407416	0
KDSR	0.60482945072291	0
DEFB105B	6.49959637873151	0
LRIG3	1.16204721563347	0
LRIG2	0.587341034942185	0
LRIG1	1.05494142266768	0
NOTCH3	1.19645147708969	0
ANKRD20A2	4.73559965918593	0
CD248	2.91706179355502	0
ANKRD20A4	3.90151516128365	0
CFTR	3.46437756458483	0
SNCG	2.5485386833831	0
ERCC6L2	0.596239992692901	0
MTTP	3.25514123533002	0
CASKIN2	0.603381529299201	0
CASKIN1	1.69358660089597	0
AIFM2	0.909952985041652	0
RNF126	0.588651038274979	0
RNF125	2.23336129290828	0
AIFM1	0.745708634192173	0
RNF123	0.449958731368537	0
IL17RB	1.59081520270141	0
IL17RA	0.905038258214168	0
EBF2	1.9385510704016	1
EBF1	1.188279537347	1
PATE4	3.28621512937653	0
ACAN	2.76140924802824	0
LAP3	0.733964101227524	0
SLC7A13	3.03237456339605	0
OR11A1	3.68890240111641	0
POT1	0.465461328174903	0
FFAR2	2.20659285727959	0
TMEM110-MUSTN1	1.1543247277862	0
CD302	1.73205192284057	0
FAM217A	2.07127943197291	0
SACS	0.887143158907191	0
FAM217B	0.621472064711106	0
MUC5B	4.5895840038074	0
OPN5	2.78866426886777	0
OPN4	2.92499686309447	0
OPN3	1.30172673635118	0
UCP2	1.46544938859591	0
NCOR1	0.392481714567228	1
SCAPER	1.27001488156882	0
TEK	1.80488184765981	0
AVEN	0.921931505325039	0
PATE3	4.7097279933309	0
HIST2H2AB	3.8754259598726	0
TEC	2.43823855082328	0
REPS1	0.462539196982398	0
TEF	1.01666186566245	1
REPS2	1.09660002947127	0
NECTIN2	0.758597365821016	0
NECTIN3	1.46779528396353	0
NECTIN1	1.2151391546387	0
GPN3	0.598703854870694	0
ENDOU	5.12490028531754	0
CLHC1	0.626284097147134	0
PTGDS	3.08646343833212	0
NFKB1	0.919708909283383	1
NFKB2	1.21923035958783	1
TMEM30B	1.25585004679591	0
MSS51	0.783819774957306	0
B3GALNT2	0.507588795039117	0
DNPEP	0.365682501142738	0
RAP2C	0.477971194240023	0
RAP2A	0.783117951696296	0
SIAH1	0.605938297890893	0
SIAH2	0.596987914456174	0
SIAH3	4.34896919223647	0
NSA2	0.585641535743591	0
RBPMS2	2.01046096176861	0
IL1RL2	1.90029571312323	0
CORT	3.00526325256398	0
CLPTM1L	0.351692868180778	0
DDX20	0.524932502811134	0
LYZL1	3.89857078207386	0
LYZL2	4.42509184696625	0
PHLPP2	0.833167241888061	0
LDOC1L	0.803577499268823	0
PDZRN3	1.90056704762042	0
SPATA22	1.24006546851918	0
EMILIN3	1.1597188658927	0
NUP210L	1.38202681673423	0
EMILIN1	1.56147333807577	0
DAPP1	1.80440244220826	0
TMEM38A	3.82716706945511	0
PIAS2	0.433815542578058	1
PIAS3	0.490200072026812	1
CTGF	0.969417999749912	0
PIAS1	0.689393117784509	1
PIAS4	0.377992984750501	1
HIVEP1	0.838651799301989	1
HIVEP2	1.24178797820874	1
HIVEP3	1.1749244225475	1
ZNF311	0.827818307622523	1
JAGN1	0.402703159769206	0
RASL12	1.80127562306468	0
ZNF317	0.633342665212176	1
ZNF318	0.436830516134593	0
ZNF319	0.507314768161606	1
TEX30	0.580427887109326	0
TEX37	2.12375129722666	0
TEX36	3.10436140139327	0
TEX35	1.24867513401792	0
STK35	0.487435208943178	0
CHRND	3.87403912926173	0
PRR35	2.6002575848977	0
OVOL3	1.07479948272879	1
OVOL2	0.832749331792664	1
TMEM99	0.575856041330513	0
P2RX1	2.29700469144893	0
OOSP1	1.90131608363733	0
OOSP2	5.43792491039562	0
P2RX2	2.32995285205033	0
P2RX5	2.74741369249483	0
M1AP	1.62161490460027	0
HSPBP1	0.547423492693305	0
P2RX6	3.10268914592128	0
OBP2B	3.62218787746587	0
FAM27E5	6.78232998312527	0
HADHB	1.38958030532687	0
ARX	3.25312495320364	1
HADHA	0.569468765581109	0
GSTP1	1.28660281481005	0
STPG3	2.06593942208126	0
STPG2	1.14144392623321	0
STPG1	0.589800478205763	0
HNRNPD	0.535370794559822	0
TNFSF9	1.78731452166951	0
CFAP45	1.65793682002041	0
PLXNB2	0.740744719372172	0
FAM221A	0.846840255887312	0
RMDN2	1.09739626071243	0
PGRMC2	0.552588885367268	0
PGRMC1	1.04202211627549	0
RMDN1	0.442943182721924	0
OTOGL	2.92147827725895	0
AP4M1	0.408319239110428	0
VTI1B	0.461657004259028	0
ALS2	0.547281644320862	0
LRRC52	2.08666155586454	0
LRRC53	3.49365729265223	0
KIAA1024	1.2417559275966	0
LRRC56	1.03112690200341	0
LRRC57	0.397456954781342	0
LRRC55	3.60140630758069	0
DENND1C	2.09654998744086	0
DENND1B	0.783860490059497	0
LRRC58	0.450298115345277	0
LRRC59	0.64870091055014	0
SLCO1C1	2.92921136559551	0
DIS3	0.4803953737286	0
PTGES2-AS1	1.04960159359614	0
ECT2L	2.12952896196495	0
PIF1	1.58197134582958	0
PAQR6	4.75597671932216	0
SDHA	0.929194218864269	0
CFAP43	2.06786705644197	0
BAP1	0.349308268972384	0
SDHB	0.680749354563232	0
SDHD	0.857278423429622	0
SHARPIN	0.582509556362284	0
ZCCHC13	4.54309370083117	0
ZCCHC12	2.54336634891625	0
ZCCHC11	0.798805967394274	0
ZCCHC10	0.561384580605696	0
ZCCHC17	0.689083083176231	0
PSG11	2.77805980246635	0
ZCCHC14	0.579482308400468	0
AP1M2	1.37363352605064	0
RGPD5	0.658899038536857	0
FKBP14	0.963699397464807	0
CDRT4	0.733324026956317	0
STRC	1.38635315200352	0
TARM1	2.79816600042021	0
CCDC146	1.13662766245083	0
CCDC141	1.64554850731775	0
CCDC140	3.78265086788896	0
MSC-AS1	2.05724034215657	0
L1CAM	2.10634196604748	0
CCDC149	0.767723750424119	0
CCDC148	2.69256533072565	0
CYP3A43	5.95618230322897	0
CMAS	0.623283525107041	0
SMG7	0.388922797103017	0
DLG2	2.86300451911732	0
SAMD12	0.86173755224593	0
FKBP10	1.34743648722433	0
SAMD10	0.926125451133731	0
SAMD11	1.46049554048805	0
EPS8	0.976930511322745	0
TKTL1	1.97860473920677	0
TKTL2	3.00324662596081	0
FKBP11	0.89163624700433	0
SYS1	0.414363682164724	0
PCBP4	0.697515002451464	0
FAM114A1	1.10228621718909	0
PPIAL4G	1.2095602240851	0
GRWD1	0.600152195871879	0
FAM114A2	0.393759973735221	0
PQLC1	0.688347286268818	0
TBX20	2.74155403390674	1
FAM3B	2.6372919595274	0
PCDH11X	2.66023430514518	0
PCDH11Y	1.71400359160618	0
IGF1R	0.658157181566312	0
FBXO11	0.388788043603534	0
IFNK	4.78993868585501	0
LHB	4.21896780982427	0
RAB11FIP2	0.569378264756567	0
IFNG	2.52728102389185	0
SLC45A4	0.745105807125483	0
IFNE	2.94748616504165	0
PCBP1	0.309616867157051	0
SLC45A1	1.14594994793376	0
PTGR1	2.05235915787849	0
PTGR2	0.675857440865012	0
RAET1L	3.4831625691861	0
MTUS1	0.985033970663105	0
OSBPL8	0.532218014046474	0
OSBPL9	0.445485629112985	0
COQ8B	0.426342811091066	0
IFRD1	1.33114648445497	0
IFRD2	0.708913320122551	0
COQ8A	2.32632723274752	0
OSBPL2	0.411398516300046	0
OSBPL3	0.808227955631698	0
ALS2CL	1.64064931853839	0
OSBPL6	1.11091151588921	0
OSBPL7	0.892642882502187	0
OSBPL5	0.704760685807584	0
ADRA1A	3.17122365846837	0
GPR21	3.05892899061005	0
ADRA1B	1.67017969492322	0
TEX9	0.821976842272168	0
ADRA1D	2.14684538775465	0
CD3EAP	0.830856717719787	0
TUBB4B	0.867613896215106	0
TUBB4A	2.82369804684943	0
TEX2	0.624603070269468	0
HSFY1	3.38718804516978	1
ARHGAP17	0.41128588262204	0
STARD8	0.813222138197433	0
ARHGAP15	2.18112783225451	0
ARHGAP12	0.498653192285357	0
ARHGAP10	1.1103560501217	0
STARD3	0.455070320365526	0
GAS8-AS1	1.75997593368887	0
STARD6	1.15136482762289	0
STARD7	0.871789081974179	0
SAP25	1.13194581955011	0
ARHGAP19	1.60796328314756	0
IL7R	3.00834373900139	0
CAPZB	0.322289016669092	0
ANKRD60	3.3552679065268	0
SOX5	2.07124660295197	1
C1QL1	2.69170064379519	0
GABRG3	2.24015961071278	0
GABRG2	3.06439485991971	0
GABRG1	5.44387071527656	0
SIRT1	0.578450046372341	0
PHF1	0.784959401728702	0
C1orf27	0.455394669438601	0
C1QL3	2.77361752679681	0
IMPAD1	0.447603356767783	0
C1orf21	0.756978061849642	0
GPR137C	1.30136284172579	0
GPR137B	1.84849302706911	0
FZD10	2.66774387392123	0
ADARB1	0.890572637702695	0
CHKA	0.700323484443083	0
CHKB	0.842545989283562	0
RASL11B	2.16688083214241	0
BMS1	0.507651959333576	0
RASL11A	1.40496952099905	0
CDH17	3.29194081108694	0
RAMP2-AS1	0.999191445991167	0
BCDIN3D	0.437194960672668	0
AHSA1	0.510857183240989	0
AHSA2	0.999716084455564	0
HIST1H3J	3.79425812839501	0
MRI1	0.414990524952976	0
LKAAEAR1	1.65307469049979	0
RSC1A1	0.534909194092879	0
ZNF207	0.447465711564405	1
TOMM6	0.390795960095888	0
MAPK1IP1L	0.49507040961957	0
GLMP	2.16383090859521	1
PPP1R3F	1.10542410538862	0
DST	1.37552529613676	0
SPP2	6.76297128607294	0
DSP	1.56513831373704	0
C17orf112	4.19944926742303	0
HID1	2.27235774932836	0
PPP1R3D	0.623137772957563	0
PIH1D3	4.33275812482018	0
GLMN	0.673707404455463	0
THBD	1.49779024912282	0
DSE	1.02946048049714	0
DCDC1	1.64456016214566	0
DCDC2	2.99751103932524	0
GSTO2	1.14612860176465	0
PDAP1	0.421883956299404	0
CENPBD1	0.454688450591897	0
GSTO1	0.846965541156398	0
CCNE1	3.49616526313743	0
SLC38A4	4.88464419240698	0
TDRP	1.02821940548136	0
ADAMTSL5	1.31973850016706	0
ERMP1	0.984705278632952	0
NPC1L1	3.02900872572708	0
TTC33	0.570713403908859	0
CNGB1	2.84679347210392	0
TTC31	0.367605977142935	0
TTC37	0.444702210206764	0
TTC36	5.91754882824403	0
FAM153A	2.75722990835369	0
C10orf53	2.71277363871092	0
TTC38	1.10527572084757	0
CXCR2	2.54672836000073	0
TRUB2	0.388220898714902	0
ARSH	2.10384709994806	0
OR4K5	5.65773076024053	0
SLC9A1	1.00955629451018	0
CBARP	1.45198246760768	0
OR4K1	6.60716408094397	0
STRN3	0.402562182010771	0
OR4K2	3.54223972609025	0
FMR1NB	2.04819364756679	0
PARD6B	1.01262390551662	0
LRMP	1.88106985698181	0
TIPRL	0.302179264298349	0
ITPRIP	0.894190014836226	0
EMX1	4.13625331534682	1
SLC22A23	1.05713330976347	0
DDTL	0.741248782107004	0
ELOCP28	2.39945592708343	0
SLC22A24	3.77546347910251	0
MLANA	5.09599315881613	0
MLKL	1.00649723985163	0
HMGB2	0.932628784893584	1
MINOS1	0.793860743134597	0
VPS50	0.415914790722418	0
SETX	0.468222074025828	0
EEF1A2	2.49566845029251	0
FAM57B	3.20548469994336	0
CCBE1	2.68566356801316	0
ZNF83	0.899389893206618	1
AUH	0.537362159646971	0
ZNF81	0.630049830202122	1
TMPPE	0.640668533475778	0
SPSB4	1.42436426811575	0
ZNF85	0.87438670869638	1
ZNF84	0.618545495961199	1
SS18	0.344095219117832	0
FAM57A	0.872780181459631	0
FRMPD1	2.94039505816574	0
FRMPD3	1.86580296291818	0
FRMPD2	2.59492815268794	0
AADACL4	2.98361243104943	0
CHP2	3.00232253657133	0
PDE10A	1.50224573182377	0
AADACL3	3.79025793842733	0
AADACL2	4.63707787962018	0
CAPZA3	4.5930845883026	0
ARL11	2.14565861688062	0
GEMIN8	0.361702287034599	0
SCARF2	1.93759971000413	0
SCARF1	1.42419805060568	0
ARL10	1.01367463404796	0
GEMIN2	0.501610481512464	0
LMO1	2.48601967272603	0
LMO2	1.75376834018326	0
LMO3	2.26388952226392	0
GEMIN6	0.571403103869593	0
RAB2B	0.420301450255997	0
GEMIN4	0.537608893041544	0
GEMIN5	0.610966394505491	0
SPNS2	1.78123185618434	0
C4orf47	1.24845949823182	0
C4orf46	0.945178564628457	0
C4orf45	2.00431091186257	0
PBRM1	0.426493042592115	1
BEX1	1.87687075526444	0
C4orf48	1.46093146101376	0
C3orf49	1.78153331939459	0
ATPAF2	0.315275194420428	0
KRBA1	0.78798106003684	0
CCDC77	0.813627455207059	0
PRB4	3.01753801425138	0
MX1	1.47938597904747	0
MCRS1	0.348217835687773	0
GATA2	3.00297689296297	1
MAZ	0.610338644635986	1
C15orf59	2.15923689240535	0
CER1	4.69580896555611	0
C15orf57	0.51987662517489	0
C15orf56	2.28339522828374	0
AFAP1	0.886279639103453	0
LARS2	0.604766477128315	0
C15orf53	4.52244529039035	0
C15orf52	1.58416592688831	0
ERAL1	0.419766048802454	0
KRTAP1-5	4.51085344201823	0
DDX17	0.71912816459378	0
ZNF124	0.862465084805371	1
CCDC70	2.13685866776125	0
DDX10	0.647581284790409	0
DDX11	0.688993078185265	0
GJB1	3.10801775882856	0
GJB3	3.51753096281129	0
GJB2	3.87959099892998	0
GJB5	3.45183216256059	0
GJB4	3.27187891988275	0
DDX18	0.548532772882407	0
GJB6	4.19968349576839	0
GRIN3A	1.67309898293268	0
GRIN3B	1.40429399771276	0
VWCE	1.09735572578828	0
OR2G2	3.4625523470318	0
ZNF75A	0.59989006214174	1
PSMC1	0.670310870346773	0
PSMC2	0.483511492526352	0
DRAXIN	2.12664971781542	0
PSMC4	0.541897656449323	0
PSMC5	0.43192012957553	0
PSMC6	0.446118036378427	0
HECW1	2.71482059182818	0
ARFIP1	0.495787170735426	0
ARFIP2	0.394684980930286	0
DUSP15	1.06702698424838	0
HECW2	1.36719513035457	0
WFDC10A	3.51325167587539	0
STARD5	1.14558814632529	0
KIF18A	1.25262261787372	0
KIF18B	1.21033134466522	0
SH3GLB2	0.818960481857852	0
TRIP10	1.04286496948804	0
TRIP11	0.504247888703827	0
TRIP12	0.420988506739472	0
TRIP13	1.15887313961923	0
CPVL	1.58407248449844	0
HLA-G	1.36281483896467	0
ZNF564	0.532631920386902	1
CEBPB	1.70901587382437	1
IFT172	0.534315345906529	0
BAIAP2L1	0.957698423482138	0
CERK	0.617427305156895	0
FN3KRP	0.388311834295031	0
NCLN	0.676513863378204	0
ARGFX	2.78458135576572	1
C8orf44	0.765733175247668	0
C9orf153	1.11490998139223	0
C9orf152	2.73986719193732	0
NEK1	0.527673187012259	0
RGCC	1.35273038619748	0
NACAD	1.66522697238048	0
DNAL4	0.460348297710023	0
APITD1-CORT	0.862425501773592	0
DNAL1	0.612769898565084	0
LIN7A	1.05365183183374	0
TGM1	4.13590591923466	0
TGM2	1.82695495051977	0
TGM3	6.72871122459355	0
TGM4	1.63559801583231	0
IMMP2L	0.553020321736178	0
TGM6	1.55712487693307	0
TGM7	5.74031540832866	0
OR2D2	1.85921877115715	0
OR2D3	3.7327306116291	0
MARCH5	0.37554195345587	0
MARCH4	2.68968990923438	0
MARCH7	0.43434904150534	0
MARCH6	0.627881518960464	0
MARCH1	1.65560159786502	0
MARCH3	1.88362842091522	0
TMEM179	2.11785650148619	0
FOXI1	2.27114445817166	1
TMEM177	0.61454318674351	0
TMEM174	3.02073041014994	0
TMEM175	0.946316741347726	0
MARCH9	0.68916726118215	0
CLSTN1	0.740261783255541	0
CLSTN2	2.75117391175375	0
TMEM171	2.05438028583912	0
EIF3H	0.459727504607561	0
EIF3I	0.397504989367829	0
EIF3J	0.519338637987273	0
EIF3K	0.465290052649026	0
EIF3L	0.581260910917476	0
EIF3M	0.417289037079748	0
CLIP2	1.07453829733644	0
SLX1A	0.571293247764595	0
EIF3A	0.421053717036379	0
EIF3B	0.384638235959652	0
EIF3C	0.346465680704127	0
EIF3D	0.38310566896868	0
EIF3E	0.624860030568723	0
EIF3F	0.395738222864035	0
EIF3G	0.314089825590839	0
SETD5	0.564395525836422	0
LINC01169	2.32608654864374	0
FGFBP3	2.6420510838325	0
FGFBP2	3.61790226897306	0
FGFBP1	4.36469224283875	0
FADD	0.506455284711488	0
ARMC10	0.38822676989532	0
ARMC12	2.00984556273893	0
NOL11	0.546144781207856	0
NOL10	0.398142825901151	0
ELSPBP1	2.90911564475787	0
CDKN2B	1.37326307813636	0
WT1	4.2113760344167	1
EPHA4	1.71789110675211	0
CDKN2D	1.1659051697318	0
BARD1	0.715414919717616	0
ATP5J2	0.627303811897096	0
NME6	0.251680150273462	0
EDEM2	0.422158343273648	0
EDEM3	0.609152834081769	0
EDEM1	0.889321816370759	0
TCF4	1.24012387023246	1
HEPN1	4.29788974669375	0
NTPCR	0.430879088969383	0
SMG6	0.361948301801772	0
INPP5F	1.08136328327614	0
SAP30L	0.238395557103269	0
FAM3D	3.48517481738001	0
CSTF2T	0.436382457645204	0
NKAPL	1.99249613188999	0
UBTD2	0.655844505808607	0
LARP4B	0.258001087166746	0
UBTD1	1.06869427569935	0
LINC02213	3.42242062916921	0
TAS1R1	1.55050565361718	0
TAS1R3	1.15254981316563	0
TAS1R2	2.03900290524561	0
LINC02219	2.96896459003742	0
CCL2	2.45944884650319	0
NFATC1	1.01321672842763	1
NFATC2	1.65583892612788	1
CCL1	6.11955835304329	0
NFATC4	1.01099798898248	1
CCL7	3.12615517869883	0
TNFAIP8L1	0.885087253728072	0
DHRS7C	4.33790352217958	0
TAS2R20	1.15367040353994	0
CCL8	2.81508233463024	0
ZAR1L	1.64081940603888	0
PCDHGB1	1.52007959168681	0
MYCBPAP	1.19353283623142	0
C9orf116	0.858500624805573	0
AP2B1	0.580880553511066	0
TBC1D25	0.609348251948639	0
HCCS	0.633565027679598	0
GFER	0.397044521055419	0
HS3ST3A1	1.63627959566928	0
NANOGP1	3.39228646927648	0
CYP26B1	1.04211496729434	0
STX12	0.773883118861073	0
PABPC1L2B	2.91729134450522	0
TUBD1	0.619551552727213	0
PPP1R14D	4.05163527312664	0
PABPC1L2A	2.74229705394694	0
PPP1R14B	0.779048804054271	0
PPP1R14C	1.69250874254173	0
PPP1R14A	3.24538533874456	0
UBP1	0.399879313475047	1
CD46	0.586574145310969	0
SSC5D	1.46112453069223	0
PERM1	3.44702955943237	0
TCTE3	0.776426971081255	0
TCTE1	2.30304553077053	0
CA12	2.11829177845856	0
CHURC1-FNTB	0.284395403138431	0
ALOX15B	3.35764203538266	0
DUSP18	0.727218836983164	0
DMTN	1.44389081291963	0
SLC22A4	1.09186914211532	0
SDSL	1.86850823235301	0
RALY	0.373509715421384	0
SRRT	0.383160041256171	0
PCDHGB6	1.46626058391519	0
PCDH12	1.13223945192906	0
PCDH10	2.13965154477264	0
PCDH17	1.86588898021172	0
ALKBH8	0.545131445411956	0
PCDH15	2.65824086911535	0
ALKBH6	0.433521911133884	0
VPS52	0.305219195496391	0
VPS51	0.5333836202861	0
PCDH19	2.50126363722461	0
ALKBH2	0.429513417538611	0
ALKBH3	0.454347289808777	0
RALA	0.461838870677725	0
VPS54	0.438344365266823	0
OR10G7	4.68320540722474	0
CALCOCO1	0.586157077862707	0
ISX	3.33569215071123	1
OR10G3	5.62510164542685	0
OR10G2	4.71371337379875	0
DLX4	2.21834876892488	1
OR10G9	6.24261767765536	0
OR10G8	5.15344526978271	0
KRT18	1.86160005064994	0
MPZL3	1.30465633660805	0
DBF4B	0.704899646178917	0
CAPN8	3.37567451702839	0
LCE3C	4.12189285658051	0
BZW1	0.49682057739504	0
DNAJB9	1.13016046127329	0
DNAJB8	3.21789772977278	0
DLX5	5.13985655954821	1
DNAJB1	1.11362091486773	0
ERCC6L	1.48920424968866	0
DNAJB7	2.13861408132969	0
DNAJB6	0.644362979652749	0
DNAJB5	1.0901824721076	0
DNAJB4	1.17724292324461	0
AMDHD1	5.80373824889144	0
AMDHD2	1.05929097324541	0
FGF18	1.60425868375815	0
NEURL1B	0.972159729822296	0
CES5A	4.64965423303158	0
KLHDC10	0.537968394328791	0
DIDO1	0.42079861116493	0
KISS1	2.15285210609948	0
HMSD	1.06411214621452	0
TTLL13P	0.995202806016758	0
FRK	1.54866415457728	0
TMED7-TICAM2	0.604097048988675	0
TRMT1	0.727493088877782	0
NIPAL2	1.07737514201904	0
RAB23	1.09509776982288	0
ZNF808	0.526952281791966	1
ZNF805	0.834939761201905	1
FRY	0.957066388710564	0
HELZ	0.609187975103063	0
ZNF800	1.04622931478854	1
C6orf141	1.54114512911413	0
COL17A1	3.42706639620664	0
PROSC	0.432157537665901	0
FAM65C	1.22905509775565	0
FAM65B	2.35586104508265	0
FAM65A	0.808064660171732	0
GSPT1	0.46280332996916	0
GRIK1	2.7769329657262	0
GRIK2	1.80544079696447	0
GRIK3	3.13071200921954	0
GRIK4	2.06872262867968	0
GRIK5	1.81238398051804	0
RNF149	1.06897689344061	0
RNF148	1.57687975296683	0
SHC3	2.83817416076598	0
GLRA2	4.99306872745827	0
RNF141	0.740227429700971	0
CNTN2	3.17720436318447	0
RNF145	0.471342320052453	0
CALR	0.710937902485186	0
PSKH2	2.93065355085049	0
RNF146	0.450087647360266	0
SNX16	0.620350806975001	0
OXLD1	0.714537160558401	0
PHB2	0.364883110846646	0
MSH2	1.22272418937224	0
NENF	0.837649919981979	0
MGLL	1.14105747914956	0
MSH5	0.709768925934414	0
MSH6	0.919521339673518	0
ASAH2B	0.777062247132234	0
KRT32	3.61991505695125	0
TMEM169	2.60614581373714	0
MYOCD	1.83480940441322	0
FAM219B	0.419219733258394	0
FAM219A	0.973095400068252	0
CD320	0.755602500703272	0
MUC3A	2.82514375824489	0
PCDH18	1.8136953878279	0
XCR1	4.33318823995379	0
GVQW1	1.52761185871528	0
SPACA5	1.83706773622009	0
C16orf45	1.11108050958396	0
C16orf47	1.35705456325658	0
C16orf46	0.727412408773901	0
PACSIN1	2.8869028570337	0
PACSIN3	1.28450147955761	0
PACSIN2	0.422356773838491	0
GREM2	1.91407838762869	0
GREM1	2.09245266043613	0
COPE	0.550313288728508	0
HACE1	0.522848992434357	0
COL9A3	1.90581805497467	0
INTU	0.810434199967167	0
PADI3	5.36444070090975	0
PADI2	2.61427815307488	0
PADI4	3.33849827096205	0
OR8A1	3.42762226921372	0
CDK20	0.806642279979703	0
CDC16	0.375882880405216	0
GJA10	5.00086925988594	0
AGTPBP1	0.791897678202562	0
HIST2H2AC	2.26784430285253	0
LATS1	0.488105150802472	0
ALPPL2	2.55074480939546	0
TOE1	0.65999654552496	0
WDR72	3.90620953060399	0
FBXL3	0.658435303937613	0
ITPR1	1.19423454356238	0
NRIP1	1.51755148399353	0
OR52M1	4.47248173026397	0
NRIP3	2.06686971099728	0
GPR135	0.815196429267382	0
GPR137	0.689190225350543	0
VTI1A	0.581809811576806	0
TWISTNB	0.542130728216838	0
GPR132	2.83141768450381	0
ATP6V1C2	1.9514655729701	0
ATP6V1C1	0.362993972700135	0
GPR139	3.55089277735086	0
AHNAK	0.988547362317926	0
VCAM1	1.77651165122112	0
TEKT2	1.69983428743921	0
BBC3	0.826149198970369	0
MFRP	1.10086030478891	0
KBTBD6	0.813855018766382	0
VPS37C	0.518038407125388	0
CDKN2AIP	0.695870808578368	0
CHSY3	1.6754402754971	0
ATF7IP	0.764025887851126	0
SF3A2	0.681681091267674	0
PPP1R3G	1.94731942017772	0
TOMM7	0.783411592375636	0
PPP1R3E	1.03676125621419	0
TOMM5	0.458628797088197	0
PPP1R3C	2.48752595415994	0
PPP1R3B	1.1259774269143	0
PPP1R3A	3.62920929677521	0
TFIP11	0.396523326822299	0
ROBO1	1.224598725469	0
AHCTF1	0.513311981876988	0
TIAM2	1.01240174661399	0
GOPC	0.407940822248527	0
MCF2	1.39417698466692	0
PPP2R3C	0.420009717028626	0
TTBK1	2.67821292516041	0
LUC7L2	0.411407163327374	0
FAM131A	0.67485926846326	0
FAM131B	2.1403792123812	0
FAM131C	2.62060072954971	0
HAL	5.48236862556958	0
TBXAS1	2.05216128825219	0
CAMKMT	0.515219105214708	0
ERLEC1	0.651975340964658	0
GLB1L2	1.0214165646753	0
KIAA1551	0.981142964214013	0
CDO1	3.42043788063027	0
PPP1R37	0.936460802155872	0
PPP1R36	1.94921470212608	0
PPP1R35	0.661270842569235	0
ZCRB1	0.789649840235993	0
CHERP	0.434533573238952	0
MCMDC2	1.7076958371733	0
CCRL2	1.6727554730269	0
LRRC70	3.71783296495735	0
LRRC71	3.10069617769713	0
LRRC72	4.08067586544492	0
LRRC73	1.68473652642283	0
NME4	0.877262451045332	0
NME5	1.38638497654749	0
INPP5B	0.575306715135922	0
NME7	0.50466824418138	0
INPP5D	1.89768688589638	0
INPP5E	0.510284861544838	0
NME2	0.532152775975934	0
NME3	0.959851521366552	0
INPP5J	1.53489805975872	0
INPP5K	0.623840010929641	0
NME8	3.50109327177747	0
APOC4-APOC2	6.52492468566449	0
RAI14	1.10656373317363	0
LRRC31	2.53114294662911	0
FREM3	1.37367386264556	0
FREM2	2.25704164613808	0
FREM1	1.80835082443504	0
PID1	1.2306036113834	0
NOSTRIN	1.56028673232996	0
ZNF37A	0.634189816932969	1
MSANTD1	1.43085687811255	0
SHC1	1.11622005069355	0
MSANTD3	0.612723921880595	0
HELT	6.24417095324904	1
CNST	0.906272764248086	0
HELQ	0.536352897308138	0
RCBTB1	0.608237874478886	0
CLSPN	1.35172042106484	0
EPB42	2.58971606141677	0
EPB41	1.30990111151363	0
GSKIP	0.843096012538643	0
MATR3	0.507408546374094	0
HELB	1.84078585349541	0
RBAK	0.541345431058576	1
IGSF9B	1.27694487021755	0
MUC19	2.54525774336938	0
SHC2	2.61319588103527	0
PON1	6.44250813802978	0
HMCES	0.358052108598189	0
LINC01531	3.90655456831608	0
SMG1P2	0.833760329404865	0
INTS8	0.500615939708747	0
ARHGEF28	1.47510355524108	0
TEKT1	3.83217206655388	0
TEKT3	1.04118041549286	0
VPS37D	1.5261656023145	0
TEKT5	1.07038709132572	0
TEKT4	3.55104236694924	0
VPS37A	0.563902012151723	0
PNPLA3	1.0679197337279	0
LBX2	2.74820868674371	1
PNPLA1	2.18088433722879	0
PNPLA7	2.53788722977008	0
PNPLA6	0.550260655858381	0
PNPLA5	2.83449830139442	0
PNPLA4	0.754808451758444	0
GUCA2A	4.27247767576751	0
GUCA2B	4.0512285383924	0
PNPLA8	0.699585419295632	0
TMEM263	0.614073540599649	0
CLUH	0.650753761139695	0
UNC5A	3.83467366365786	0
GFOD2	0.734750161348111	0
GFOD1	1.28600539847551	0
FOS	2.57011594734078	1
HOMEZ	0.59344465895322	1
SFTPA2	6.76888821492023	0
KATNAL1	0.563982367185764	0
KATNAL2	1.25413362550871	0
ATG10	1.68526101331165	0
STEAP1	1.32072489995881	0
ATG12	0.357245637439021	0
ATG13	0.283346460767298	0
ATG14	0.646822086728711	0
SRMS	1.42500051836095	0
ZBTB5	0.554384582334296	1
KIAA0753	0.501534892681497	0
ITIH5	1.81004520676435	0
STEAP2	1.19014395458953	0
SFPQ	0.662648232104783	0
SAFB2	0.494014776640411	0
SETD1B	1.19082063100164	0
SMPD3	2.0590942199913	0
MRC2	1.29297756727139	0
ARHGEF26	1.24722371400047	0
HSBP1	0.43869197936348	0
COL12A1	2.17200269737704	0
LCK	2.44700201303849	0
GPR45	3.42297784457914	0
CXCL2	3.01525233507651	0
VSTM2L	1.99990176622028	0
MAP3K7	0.436291227807029	0
SEC14L3	3.35345038959625	0
VSTM2A	3.12123919254249	0
VSTM2B	3.04572287580729	0
SEC14L6	2.15172862764245	0
SEC14L5	3.54198884489014	0
SEC14L4	4.23519272233535	0
CHSY1	0.636479810104527	0
C1orf43	0.471729920328007	0
UPF1	0.305915971334658	0
SPICE1	0.636222010054071	0
SNED1	1.46901326791915	0
IL1A	3.98529853627732	0
